decimalLatitude,decimalLongitude,species,kingdom
47.15335,7.27381,Geranium robertianum,Plantae
47.15335,7.27381,Vicia sepium,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.10838,7.27395,Bellis perennis,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Poa angustifolia,Plantae
47.15335,7.27381,Fumaria officinalis,Plantae
47.15335,7.27381,Fumaria officinalis,Plantae
47.15335,7.27381,Trifolium dubium,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Papaver dubium,Plantae
47.10838,7.27395,Pilosella officinarum,Plantae
47.15335,7.27381,Silene nutans,Plantae
47.15335,7.27381,Anthoxanthum odoratum,Plantae
47.15335,7.27381,Lamium galeobdolon,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.15335,7.27381,Sonchus oleraceus,Plantae
47.15335,7.27381,Pilosella officinarum,Plantae
47.15335,7.27381,Bromus erectus,Plantae
47.15335,7.27381,Rumex acetosa,Plantae
47.15335,7.27381,Aegonychon purpurocaeruleum,Plantae
47.15335,7.27381,Hippocrepis emerus,Plantae
47.15335,7.27381,Polygonatum odoratum,Plantae
47.15335,7.27381,Cerastium glomeratum,Plantae
47.15335,7.27381,Poterium sanguisorba,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Iris germanica,Plantae
47.15335,7.27381,Echium vulgare,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Galium odoratum,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Geranium sanguineum,Plantae
47.15335,7.27381,Erodium cicutarium,Plantae
47.15335,7.27381,Ajuga reptans,Plantae
47.10838,7.27395,Geum urbanum,Plantae
47.15335,7.27381,Ranunculus repens,Plantae
47.10838,7.27395,Salvia pratensis,Plantae
47.15335,7.27381,Salvia pratensis,Plantae
47.15335,7.27381,Poa angustifolia,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.10838,7.27395,Plantago lanceolata,Plantae
47.15335,7.27381,Trifolium incarnatum,Plantae
47.15335,7.27381,Avenula pubescens,Plantae
47.15335,7.27381,Polygonatum odoratum,Plantae
47.15335,7.27381,Bellis perennis,Plantae
47.15335,7.27381,Genista sagittalis,Plantae
47.15335,7.27381,Galatella linosyris,Plantae
47.15335,7.27381,Asplenium ruta-muraria,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Veronica serpyllifolia,Plantae
47.15335,7.27381,Festuca rubra,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Poterium sanguisorba,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Ajuga reptans,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Equisetum arvense,Plantae
47.15335,7.27381,Lamium galeobdolon,Plantae
47.15335,7.27381,Lactuca perennis,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Potentilla verna,Plantae
47.15335,7.27381,Holcus lanatus,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.15335,7.27381,Ranunculus bulbosus,Plantae
47.15335,7.27381,Quercus petraea,Plantae
47.15335,7.27381,Geranium robertianum,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Globularia bisnagarica,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.15335,7.27381,Anthriscus sylvestris,Plantae
47.15335,7.27381,Erodium cicutarium,Plantae
47.10838,7.27395,Lamium purpureum,Plantae
47.10838,7.27395,Galium aparine,Plantae
47.15335,7.27381,Galium aparine,Plantae
47.10838,7.27395,Urtica dioica,Plantae
47.15335,7.27381,Carex halleriana,Plantae
47.15335,7.27381,Bromus erectus,Plantae
47.10838,7.27395,Forsythia intermedia,Plantae
47.15335,7.27381,Acer platanoides,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.15335,7.27381,Chelidonium majus,Plantae
47.10838,7.27395,Salvia pratensis,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Chelidonium majus,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.10838,7.27395,Bellis perennis,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.10838,7.27395,Medicago lupulina,Plantae
47.15335,7.27381,Forsythia intermedia,Plantae
47.10838,7.27395,Alliaria petiolata,Plantae
47.10838,7.27395,Ficaria verna,Plantae
47.15335,7.27381,Lathyrus vernus,Plantae
47.15335,7.27381,Ajuga reptans,Plantae
47.15335,7.27381,Geranium robertianum,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Ornithogalum umbellatum,Plantae
47.15335,7.27381,Sesleria caerulea,Plantae
47.15335,7.27381,Alliaria petiolata,Plantae
47.15335,7.27381,Vicia sepium,Plantae
47.13734,7.25319,Buddleja davidii,Plantae
47.15335,7.27381,Ilex aquifolium,Plantae
47.10838,7.27395,Medicago lupulina,Plantae
47.15335,7.27381,Salix caprea,Plantae
47.10838,7.27395,Veronica filiformis,Plantae
47.15335,7.27381,Cymbalaria muralis,Plantae
47.15335,7.27381,Galium aparine,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.10838,7.27395,Vicia sepium,Plantae
47.15335,7.27381,Ranunculus acris,Plantae
47.10838,7.27395,Salvia pratensis,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.10838,7.27395,Medicago lupulina,Plantae
47.10838,7.27395,Plantago lanceolata,Plantae
47.15335,7.27381,Euphorbia cyparissias,Plantae
47.15335,7.27381,Barbarea vulgaris,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Myosotis arvensis,Plantae
47.15335,7.27381,Plantago media,Plantae
47.15335,7.27381,Saxifraga tridactylites,Plantae
47.15335,7.27381,Viscum album,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Hippocrepis emerus,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Salix purpurea,Plantae
47.15335,7.27381,Ligustrum vulgare,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.10838,7.27395,Salix alba,Plantae
47.10838,7.27395,Ranunculus acris,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Cardamine heptaphylla,Plantae
47.10838,7.27395,Forsythia intermedia,Plantae
47.10838,7.27395,Bellis perennis,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Cornus mas,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.15335,7.27381,Veronica filiformis,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.15335,7.27381,Capsella bursa-pastoris,Plantae
47.13066,7.2537,Reynoutria japonica,Plantae
47.10838,7.27395,Veronica filiformis,Plantae
47.10838,7.27395,Viola reichenbachiana,Plantae
47.10838,7.27395,Rumex acetosella,Plantae
47.15335,7.27381,Cymbalaria muralis,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Vicia sativa,Plantae
47.15335,7.27381,Syringa vulgaris,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Cornus mas,Plantae
47.15335,7.27381,Ligustrum vulgare,Plantae
47.15335,7.27381,Buxus sempervirens,Plantae
47.15335,7.27381,Anemone nemorosa,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.10838,7.27395,Senecio vulgaris,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Salix caprea,Plantae
47.10838,7.27395,Capsella bursa-pastoris,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Poterium sanguisorba,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.15335,7.27381,Vinca minor,Plantae
47.10838,7.27395,Tragopogon pratensis,Plantae
47.10838,7.27395,Potentilla verna,Plantae
47.12998,7.25338,Prunus laurocerasus,Plantae
47.15335,7.27381,Galium aparine,Plantae
47.15335,7.27381,Saxifraga tridactylites,Plantae
47.15335,7.27381,Cerastium fontanum,Plantae
47.15335,7.27381,Onobrychis viciifolia,Plantae
47.15335,7.27381,Equisetum arvense,Plantae
47.15335,7.27381,Chelidonium majus,Plantae
47.13732,7.25294,Buddleja davidii,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.15335,7.27381,Cornus mas,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Buxus sempervirens,Plantae
47.10838,7.27395,Capsella bursa-pastoris,Plantae
47.10838,7.27395,Helleborus foetidus,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.15335,7.27381,Salix caprea,Plantae
47.15335,7.27381,Vinca minor,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.15335,7.27381,Geranium pyrenaicum,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.12624,7.25818,Prunus laurocerasus,Plantae
47.12825,7.2459,Lonicera pileata,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.13386,7.25685,Prunus laurocerasus,Plantae
47.15335,7.27381,Taxus baccata,Plantae
47.1261,7.2634,Euonymus fortunei,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Scilla luciliae,Plantae
47.15335,7.27381,Petasites hybridus,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Anemone nemorosa,Plantae
47.14404,7.27158,Buddleja davidii,Plantae
47.15335,7.27381,Anemone nemorosa,Plantae
47.15335,7.27381,Veronica filiformis,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Ajuga reptans,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Salvia pratensis,Plantae
47.15335,7.27381,Veronica chamaedrys,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Ranunculus bulbosus,Plantae
47.15335,7.27381,Aegopodium podagraria,Plantae
47.15335,7.27381,Salix caprea,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Corylus avellana,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.15335,7.27381,Bellis perennis,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.15335,7.27381,Galanthus nivalis,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.10838,7.27395,Salix caprea,Plantae
47.15335,7.27381,Primula veris,Plantae
47.15335,7.27381,Chelidonium majus,Plantae
47.10838,7.27395,Anthriscus sylvestris,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.13152,7.2434,Buddleja davidii,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.10838,7.27395,Cardamine pratensis,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.10838,7.27395,Cardamine pratensis,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.15335,7.27381,Poterium sanguisorba,Plantae
47.10838,7.27395,Malus domestica,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.13887,7.26469,Prunus laurocerasus,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.10838,7.27395,Mercurialis annua,Plantae
47.10838,7.27395,Prunus cerasifera,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.10838,7.27395,Lamium purpureum,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.10838,7.27395,Pilosella officinarum,Plantae
47.10838,7.27395,Lamium purpureum,Plantae
47.15335,7.27381,Cardamine hirsuta,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.15335,7.27381,Saxifraga tridactylites,Plantae
47.15335,7.27381,Anthyllis vulneraria,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Berberis julianae,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.15335,7.27381,Ligustrum vulgare,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.14318,7.26146,Buddleja davidii,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.10838,7.27395,Ficaria verna,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.15335,7.27381,Forsythia intermedia,Plantae
47.15335,7.27381,Rumex obtusifolius,Plantae
47.15335,7.27381,Ranunculus bulbosus,Plantae
47.10838,7.27395,Alliaria petiolata,Plantae
47.15335,7.27381,Veronica chamaedrys,Plantae
47.12644,7.25865,Lonicera pileata,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Ilex aquifolium,Plantae
47.13284,7.25739,Buddleja davidii,Plantae
47.15335,7.27381,Mercurialis perennis,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.10838,7.27395,Bellis perennis,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.15335,7.27381,Prunus avium,Plantae
47.15335,7.27381,Euphorbia helioscopia,Plantae
47.10838,7.27395,Rumex obtusifolius,Plantae
47.15335,7.27381,Vicia sativa,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Mahonia aquifolium,Plantae
47.15335,7.27381,Ilex aquifolium,Plantae
47.10838,7.27395,Ilex aquifolium,Plantae
47.15335,7.27381,Cardamine hirsuta,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.10838,7.27395,Hedera helix,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.10838,7.27395,Forsythia intermedia,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Tragopogon pratensis,Plantae
47.10838,7.27395,Primula vulgaris,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Equisetum arvense,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.10838,7.27395,Urtica dioica,Plantae
47.10838,7.27395,Ficaria verna,Plantae
47.15335,7.27381,Allium ursinum,Plantae
47.15335,7.27381,Capsella bursa-pastoris,Plantae
47.15335,7.27381,Acer campestre,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Cymbalaria muralis,Plantae
47.15335,7.27381,Lotus corniculatus,Plantae
47.15335,7.27381,Cardamine hirsuta,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.15335,7.27381,Pseudofumaria alba,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.14315,7.26151,Prunus laurocerasus,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.10838,7.27395,Fumaria officinalis,Plantae
47.10838,7.27395,Eranthis hyemalis,Plantae
47.15335,7.27381,Sonchus asper,Plantae
47.15335,7.27381,Ranunculus acris,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.15335,7.27381,Rumex obtusifolius,Plantae
47.10838,7.27395,Alliaria petiolata,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.15335,7.27381,Ficaria verna,Plantae
47.15335,7.27381,Oxalis corniculata,Plantae
47.15335,7.27381,Primula veris,Plantae
47.15335,7.27381,Draba verna,Plantae
47.10838,7.27395,Viola odorata,Plantae
47.15335,7.27381,Tussilago farfara,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Taxus baccata,Plantae
47.10838,7.27395,Viola alba,Plantae
47.15335,7.27381,Arabis alpina,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Potentilla sterilis,Plantae
47.10838,7.27395,Capsella bursa-pastoris,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Euphorbia helioscopia,Plantae
47.15335,7.27381,Viola reichenbachiana,Plantae
47.15335,7.27381,Hepatica nobilis,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Vicia sepium,Plantae
47.15335,7.27381,Galium aparine,Plantae
47.15335,7.27381,Mercurialis annua,Plantae
47.15335,7.27381,Viola alba,Plantae
47.10838,7.27395,Galanthus nivalis,Plantae
47.15335,7.27381,Potentilla sterilis,Plantae
47.15335,7.27381,Ligustrum vulgare,Plantae
47.15335,7.27381,Carex pendula,Plantae
47.15335,7.27381,Ranunculus acris,Plantae
47.15335,7.27381,Potentilla verna,Plantae
47.15335,7.27381,Hepatica nobilis,Plantae
47.15335,7.27381,Petasites hybridus,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.10838,7.27395,Viola odorata,Plantae
47.15335,7.27381,Abies alba,Plantae
47.15335,7.27381,Urtica dioica,Plantae
47.15335,7.27381,Erodium cicutarium,Plantae
47.15335,7.27381,Mercurialis perennis,Plantae
47.15335,7.27381,Portulaca oleracea,Plantae
47.10838,7.27395,Portulaca oleracea,Plantae
47.10838,7.27395,Dryopteris pseudodisjuncta,Plantae
47.15335,7.27381,Dryopteris carthusiana,Plantae
47.15335,7.27381,Euphorbia lathyris,Plantae
47.15335,7.27381,Galeopsis tetrahit,Plantae
47.15335,7.27381,Dryopteris borreri,Plantae
47.15335,7.27381,Lamium maculatum,Plantae
47.15335,7.27381,Cyclamen purpurascens,Plantae
47.15335,7.27381,Argentina anserina,Plantae
47.15335,7.27381,Filipendula ulmaria,Plantae
47.10838,7.27395,Dryopteris filix-mas,Plantae
47.15335,7.27381,Angelica sylvestris,Plantae
47.10838,7.27395,Linaria purpurea,Plantae
47.10838,7.27395,Prenanthes purpurea,Plantae
47.15335,7.27381,Dryopteris borreri,Plantae
47.10838,7.27395,Poterium sanguisorba,Plantae
47.15335,7.27381,Athyrium filix-femina,Plantae
47.10838,7.27395,Euphorbia helioscopia,Plantae
47.15335,7.27381,Cyclamen purpurascens,Plantae
47.15335,7.27381,Daucus carota,Plantae
47.15335,7.27381,Heracleum sphondylium,Plantae
47.15335,7.27381,Bupleurum falcatum,Plantae
47.15335,7.27381,Galeopsis tetrahit,Plantae
47.15335,7.27381,Melilotus albus,Plantae
47.15335,7.27381,Dryopteris borreri,Plantae
47.10838,7.27395,Potentilla indica,Plantae
47.15335,7.27381,Galinsoga quadriradiata,Plantae
47.15335,7.27381,Plantago major,Plantae
47.15335,7.27381,Dryopteris cambrensis,Plantae
47.15335,7.27381,Pinus sylvestris,Plantae
47.15335,7.27381,Dryopteris dilatata,Plantae
47.15335,7.27381,Polygonatum multiflorum,Plantae
47.12403,7.24165,Solidago canadensis,Plantae
47.15335,7.27381,Aegopodium podagraria,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Equisetum telmateia,Plantae
47.15335,7.27381,Chelidonium majus,Plantae
47.10838,7.27395,Asplenium ruta-muraria,Plantae
47.10838,7.27395,Athyrium filix-femina,Plantae
47.15335,7.27381,Solanum nigrum,Plantae
47.10838,7.27395,Oxalis corniculata,Plantae
47.10838,7.27395,Carex pendula,Plantae
47.15335,7.27381,Dryopteris pseudodisjuncta,Plantae
47.15335,7.27381,Agrimonia eupatoria,Plantae
47.10838,7.27395,Ranunculus repens,Plantae
47.15335,7.27381,Prunella vulgaris,Plantae
47.15335,7.27381,Alliaria petiolata,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.10838,7.27395,Equisetum arvense,Plantae
47.15335,7.27381,Linaria vulgaris,Plantae
47.15335,7.27381,Diplotaxis tenuifolia,Plantae
47.10838,7.27395,Antirrhinum majus,Plantae
47.10838,7.27395,Chelidonium majus,Plantae
47.10838,7.27395,Acer campestre,Plantae
47.15335,7.27381,Persicaria maculosa,Plantae
47.15335,7.27381,Dryopteris borreri,Plantae
47.15335,7.27381,Dryopteris filix-mas,Plantae
47.10838,7.27395,Circaea lutetiana,Plantae
47.15335,7.27381,Mercurialis annua,Plantae
47.15335,7.27381,Carex pendula,Plantae
47.15335,7.27381,Filipendula ulmaria,Plantae
47.10838,7.27395,Oxalis corniculata,Plantae
47.15335,7.27381,Plantago media,Plantae
47.10838,7.27395,Dryopteris borreri,Plantae
47.15335,7.27381,Argentina anserina,Plantae
47.10838,7.27395,Impatiens parviflora,Plantae
47.15335,7.27381,Equisetum telmateia,Plantae
47.14468,7.26545,Senecio inaequidens,Plantae
47.10838,7.27395,Dryopteris dilatata,Plantae
47.15335,7.27381,Viola reichenbachiana,Plantae
47.10838,7.27395,Galeopsis tetrahit,Plantae
47.15335,7.27381,Portulaca oleracea,Plantae
47.10838,7.27395,Ilex aquifolium,Plantae
47.10838,7.27395,Schoenoplectiella mucronata,Plantae
